Jerzy Owsiak;korpusGAZETA/doc1165
Paweł Kowal;korpusGAZETA/doc1168
Tadeusz Wojciechowski;korpusGAZETA/doc1168
Tadeusz Wojciechowski;korpusGAZETA/doc1168
Paweł Kowal;korpusGAZETA/doc1168
Tadeusz Wojciechowski;korpusGAZETA/doc1168
Donald Tusk;korpusGAZETA/doc1168
Tadeusz Wojciechowski;korpusGAZETA/doc1168
Ewa Stankiewicz;korpusGAZETA/doc1170
Halina Łabonarska;korpusGAZETA/doc1170
Maciej Góraj;korpusGAZETA/doc1170
Ewa Stankiewicz;korpusGAZETA/doc1170
Andrzej Wajda;korpusGAZETA/doc1170
Ewa Dałkowska;korpusGAZETA/doc1170
Lech Łotocki;korpusGAZETA/doc1170
Zbigniew Ziobro;korpusGAZETA/doc1171
Beata Kempa;korpusGAZETA/doc1171
Radosław Sikorski;korpusGAZETA/doc1171
Michał Boni;korpusGAZETA/doc1171
Sławomir Nowak;korpusGAZETA/doc1176
Sławomir Nowak;korpusGAZETA/doc1176
Sławomir Nowak;korpusGAZETA/doc1176
Sławomir Nowak;korpusGAZETA/doc1176
Józef Piłsudski;korpusGAZETA/doc1177
Juliusz Braun;korpusGAZETA/doc1178
Adam Bodnar;korpusGAZETA/doc1178
Jerzy Owsiak;korpusGAZETA/doc1179
Donald Tusk;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Paweł Graś;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Donald Tusk;korpusGAZETA/doc118
Jerzy Owsiak;korpusGAZETA/doc1182
Jerzy Owsiak;korpusGAZETA/doc1182
Jerzy Owsiak;korpusGAZETA/doc1182
Gerald Fitzgerald;korpusGAZETA/doc1183
Gerald Fitzgerald;korpusGAZETA/doc1183
Gerald Fitzgerald;korpusGAZETA/doc1183
Gerald Fitzgerald;korpusGAZETA/doc1183
Gerald Fitzgerald;korpusGAZETA/doc1183
Gerald Fitzgerald;korpusGAZETA/doc1183
Leszek Miller;korpusGAZETA/doc1184
Weronika Marczuk;korpusGAZETA/doc1184
Leszek Miller;korpusGAZETA/doc1184
Leszek Miller;korpusGAZETA/doc1184
Leszek Miller;korpusGAZETA/doc1184
Weronika Marczuk;korpusGAZETA/doc1184
Leszek Miller;korpusGAZETA/doc1184
Weronika Marczuk;korpusGAZETA/doc1184
Leszek Miller;korpusGAZETA/doc1184
Leszek Miller;korpusGAZETA/doc1184
Janusz Palikot;korpusGAZETA/doc1184
Donald Tusk;korpusGAZETA/doc1186
Donald Tusk;korpusGAZETA/doc1186
Andrzej Markowski;korpusGAZETA/doc1187
Jerzy Owsiak;korpusGAZETA/doc1191
Jerzy Owsiak;korpusGAZETA/doc1193
Jerzy Owsiak;korpusGAZETA/doc1193
Donald Tusk;korpusGAZETA/doc1195
Donald Tusk;korpusGAZETA/doc1195
Marcin Meller;korpusGAZETA/doc1200
Alice Nkom;korpusGAZETA/doc1202
Mariusz Max Kolonko;korpusGAZETA/doc1205
Jerzy Owsiak;korpusGAZETA/doc1205
Jerzy Owsiak;korpusGAZETA/doc1205
Mariusz Max Kolonko;korpusGAZETA/doc1205
Jerzy Owsiak;korpusGAZETA/doc1205
Mariusz Max Kolonko;korpusGAZETA/doc1205
Mariusz Max Kolonko;korpusGAZETA/doc1205
Mariusz Max Kolonko;korpusGAZETA/doc1205
Monika Olejnik;korpusGAZETA/doc1205
Adam Hofman;korpusGAZETA/doc1205
Jerzy Owsiak;korpusGAZETA/doc1205
Adam Hofman;korpusGAZETA/doc1205
Jacek Kurski;korpusGAZETA/doc1205
Jerzy Owsiak;korpusGAZETA/doc1205
Jacek Kurski;korpusGAZETA/doc1205
Leszek Miller;korpusGAZETA/doc1211
Janusz Palikot;korpusGAZETA/doc1211
Jarosław Gowin;korpusGAZETA/doc1211
Zbigniew Ziobro;korpusGAZETA/doc1211
Janusz Korwin-Mikke;korpusGAZETA/doc1211
Bogdan Zdrojewski;korpusGAZETA/doc1212
Bogdan Zdrojewski;korpusGAZETA/doc1212
Bogdan Zdrojewski;korpusGAZETA/doc1212
Bogdan Zdrojewski;korpusGAZETA/doc1212
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Krzysztof Cugowski;korpusGAZETA/doc1215
Maciej Stuhr;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Maciej Stuhr;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Mariusz Max Kolonko;korpusGAZETA/doc1215
Mariusz Max Kolonko;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Mariusz Max Kolonko;korpusGAZETA/doc1215
Mariusz Max Kolonko;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Monika Olejnik;korpusGAZETA/doc1215
Stanisław Żelichowski;korpusGAZETA/doc1215
Tomasz Nałęcz;korpusGAZETA/doc1215
Julia Pitera;korpusGAZETA/doc1215
Wojciech Olejniczak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Julia Pitera;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Monika Olejnik;korpusGAZETA/doc1215
Adam Hofman;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jacek Kurski;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jacek Kurski;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Agata Młynarska;korpusGAZETA/doc1215
Marcin Dorociński;korpusGAZETA/doc1215
Donald Tusk;korpusGAZETA/doc1215
Donald Tusk;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Maciej Stuhr;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Adam Mickiewicz;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jerzy Owsiak;korpusGAZETA/doc1215
Jim Roberts;korpusGAZETA/doc1216
Stanisław Kalemba;korpusGAZETA/doc1217
Józef Piłsudski;korpusGAZETA/doc1219
Janusz Palikot;korpusGAZETA/doc122
Andrzej Celiński;korpusGAZETA/doc122
Ewa Wójciak;korpusGAZETA/doc122
Marek Siwiec;korpusGAZETA/doc122
Kazimierz Kutz;korpusGAZETA/doc122
Paweł Piskorski;korpusGAZETA/doc122
Donald Tusk;korpusGAZETA/doc1222
Donald Tusk;korpusGAZETA/doc1222
Donald Tusk;korpusGAZETA/doc1222
Donald Tusk;korpusGAZETA/doc1222
Ehud Olmert;korpusGAZETA/doc1225
Robert Kowalski;korpusGAZETA/doc1227
Julia Pitera;korpusGAZETA/doc1227
Julia Pitera;korpusGAZETA/doc1227
John Onaiyekan;korpusGAZETA/doc1228
Dorota Kania;korpusGAZETA/doc1229
Dorota Kania;korpusGAZETA/doc1229
Dorota Kania;korpusGAZETA/doc1229
Adam Michnik;korpusGAZETA/doc1229
Dorota Kania;korpusGAZETA/doc1229
Jerzy Targalski;korpusGAZETA/doc1229
Jerzy Targalski;korpusGAZETA/doc1229
Jerzy Targalski;korpusGAZETA/doc1229
Jerzy Targalski;korpusGAZETA/doc1229
Dorota Kania;korpusGAZETA/doc1229
Dorota Kania;korpusGAZETA/doc1229
Bronisław Wildstein;korpusGAZETA/doc1229
Dorota Kania;korpusGAZETA/doc1229
Piotr Kaliciński;korpusGAZETA/doc1234
Marek Sawicki;korpusGAZETA/doc1236
Waldemar Pawlak;korpusGAZETA/doc1236
Waldemar Pawlak;korpusGAZETA/doc1236
Waldemar Pawlak;korpusGAZETA/doc1236
Waldemar Pawlak;korpusGAZETA/doc1236
Waldemar Pawlak;korpusGAZETA/doc1236
Marek Sawicki;korpusGAZETA/doc1236
Adam Bielan;korpusGAZETA/doc1239
Adam Bielan;korpusGAZETA/doc1239
Adam Bielan;korpusGAZETA/doc1239
Stefan Wyszyński;korpusGAZETA/doc124
Bogdan Zdrojewski;korpusGAZETA/doc124
Stefan Wyszyński;korpusGAZETA/doc124
Bogdan Zdrojewski;korpusGAZETA/doc124
Stefan Wyszyński;korpusGAZETA/doc124
Bogdan Zdrojewski;korpusGAZETA/doc124
Wojciech Cejrowski;korpusGAZETA/doc1241
Małgorzata Sadurska;korpusGAZETA/doc1243
Bartosz Kownacki;korpusGAZETA/doc1243
Zbigniew Cybulski;korpusGAZETA/doc1243
Leon Niemczyk;korpusGAZETA/doc1243
Roman Polański;korpusGAZETA/doc1243
Antoni Macierewicz;korpusGAZETA/doc1244
Antoni Macierewicz;korpusGAZETA/doc1244
Antoni Macierewicz;korpusGAZETA/doc1244
